date,tweet,label,link,hashtags,username,name_x,day,hour,urls,photos,video,retweet,nlikes,nreplies,nretweets,quote_url,reply_to,bio,url,join_date,join_time,tweets,location,following,followers,likes,media,private,verified,avatar,background_image
22/2/2021 20:40,"The fact that I found good medication that actually helps my anxiety, but keeps me from having an orgasm ....like what kind of shit is that? “Here’s another pill that can prevent that but one of the side affects is suicidal thoughts” WHATS THE POINT!",1,https://twitter.com/goatvvhore/status/1363831016876556292,[],goatvvhore,🦡,1,20,[],[],0,FALSE,0,0,0,,[],⛓🔥23🇲🇽🇺🇸,,23/12/2012,08:41:49 UTC,1870,,73,63,27624,19,FALSE,FALSE,https://pbs.twimg.com/profile_images/1301628597409656832/BiwBGF1w_normal.jpg,https://pbs.twimg.com/profile_banners/1030154310/1569508075
22/2/2021 20:40,im not suicidal but does anyone ever just stop and think about how they’d do it? who’d miss them? what they’d miss put on? just to put things in perspective or is it just me?,0,https://twitter.com/fuckjamesiv/status/1363830974300246022,[],fuckjamesiv,༺𝙟𝙖𝙢℮𝙨 𝙞𝙫 ༻,1,20,[],[],0,FALSE,0,1,0,,[],,,22/3/2013,05:39:24 UTC,11141,"Your Head, Rent Free",818,936,10087,826,FALSE,FALSE,https://pbs.twimg.com/profile_images/1363711652361875456/va2pP3eq_normal.jpg,https://pbs.twimg.com/profile_banners/1287842018/1595067049
22/2/2021 20:39,@holmanm @SCarusetta Some also reported increase in depression and suicidal ideation. Did you come across any?,0,https://twitter.com/TochiAmaechina/status/1363830697711050753,[],TochiAmaechina,TalentedT,1,20,[],[],0,FALSE,2,2,0,,"[{'screen_name': 'holmanm', 'name': 'Marion Holman', 'id': '303062677'}, {'screen_name': 'SCarusetta', 'name': 'Sandra Carusetta', 'id': '1053024223118032896'}]",,,27/8/2017,00:52:35 UTC,1913,"New Jersey, USA",137,77,18414,65,FALSE,FALSE,https://pbs.twimg.com/profile_images/932448442047258624/McPP1qKq_normal.jpg,
22/2/2021 20:39,Muslims constituting 40% of Shivaji's army is Jihadi pigshit. Our Chhatrapati was not a suicidal fool. No jihadi can teach us about our Chhatrapati.,0,https://twitter.com/VarahaAdi/status/1363830664198385665,[],VarahaAdi,Adi Varaha,1,20,[],[],0,FALSE,0,0,0,https://twitter.com/AbdurRahman_IPS/status/1362618268054212615,[],,,1/5/2019,09:39:45 UTC,62366,,391,365,9335,85,FALSE,FALSE,https://pbs.twimg.com/profile_images/1291687055613820934/xoaKdu9R_normal.jpg,
22/2/2021 20:37,@AbdurRahman_IPS Muslims constituting 40% of Shivaji's army is Jihadi pigshit. Our Chhatrapati was not a suicidal fool. No jihadi can teach us about our Chhatrapati,0,https://twitter.com/VarahaAdi/status/1363830372589400064,[],VarahaAdi,Adi Varaha,1,20,[],[],0,FALSE,2,0,0,,"[{'screen_name': 'AbdurRahman_IPS', 'name': 'Abdur Rahman', 'id': '1091645526725021696'}]",,,1/5/2019,09:39:45 UTC,62366,,391,365,9335,85,FALSE,FALSE,https://pbs.twimg.com/profile_images/1291687055613820934/xoaKdu9R_normal.jpg,
22/2/2021 20:35,13 yros that post on their instagram story and use lil peep music make me suicidal,0,https://twitter.com/YOURSTA1KERGF/status/1363829735906627587,[],YOURSTA1KERGF,ً,1,20,[],[],0,FALSE,1,0,1,,[],literally chug lighter fluid,,7/7/2020,19:27:55 UTC,638,,145,30,2105,55,FALSE,FALSE,https://pbs.twimg.com/profile_images/1363845814716538883/8vgHZSbe_normal.jpg,https://pbs.twimg.com/profile_banners/1280584259179175936/1614071219
22/2/2021 20:34,"One of my motivations for having this Twitter account is to avoid others from sharing my fate. My rock bottom ended in depression, arrest, losing my job, public humiliation and suicidal thoughts. No one should have to hit rock bottom to change. Get started now!",1,https://twitter.com/Road2Recovery11/status/1363829631393161220,[],Road2Recovery11,Road2Recovery,1,20,[],[],0,FALSE,2,1,0,https://twitter.com/NoFap/status/1363698121365196802,[],"Porn Addiction Recovery Advocate. Follow, listen and learn how you can break your porn addiction.",https://t.co/bsnSVY9PZc,27/4/2020,16:44:55 UTC,654,,13,44,123,72,FALSE,FALSE,https://pbs.twimg.com/profile_images/1254816653369651200/v4RB4T0w_normal.jpg,https://pbs.twimg.com/profile_banners/1254813751162912770/1610895334
22/2/2021 20:32,"after a certain incident with my mother and dayi, i was in a really bad place and after another incident with my mother, i was borderline suicidal.... but now, a week later, i think i have recovered and im really happy! I have people with me, and a project im working hard on",1,https://twitter.com/calculusishard1/status/1363829004977938436,[],calculusishard1,Jess,1,20,[],[],0,FALSE,0,1,0,,[],"vent account (she/her)
also the reasons for venting are really insignificant, I'm just very dumb, if you follow me, get ready for a lot of whining",,16/2/2021,13:57:16 UTC,261,,39,24,310,8,FALSE,FALSE,https://pbs.twimg.com/profile_images/1361680216695787523/mN1bXUjo_normal.jpg,https://pbs.twimg.com/profile_banners/1361675978301267968/1613484848
22/2/2021 20:31,"@danibillinghamx Nah Gerald definitely did more damage because he was the first positive person in her life and at one point was the only one she trusted and he let her down, but for Eric to use her like he did must have made he feel worthless and encouraged her suicidal thoughts",0,https://twitter.com/JacobBojcic/status/1363828879534784512,[],JacobBojcic,🪵,1,20,[],[],0,FALSE,1,1,0,,"[{'screen_name': 'danibillinghamx', 'name': 'dani🦋💖', 'id': '1083817265315880960'}]",17 🇭🇷&🏴󠁧󠁢󠁥󠁮󠁧󠁿,,8/9/2016,19:39:17 UTC,829,"England, United Kingdom",310,56,3855,60,FALSE,FALSE,https://pbs.twimg.com/profile_images/1275759976821252096/hjnMwDTi_normal.jpg,https://pbs.twimg.com/profile_banners/773968972815462400/1592999857
22/2/2021 20:30,"thats what suicidal is though, like some people don’t want to take their own lives but they have no desire to live. like... esp when ppl accidentally die from overdose they probably weren’t trying to actually k word themselves but they simply were at their lowest point",0,https://twitter.com/obviousbrat/status/1363828626739908610,[],obviousbrat,exposing cncl cultr acc 💅🏽,1,20,[],[],0,FALSE,0,0,0,https://twitter.com/kmintuition/status/1363531156319318025,[],"it’s a haunting, baby, that i’m wanting you • twentytwo!!! 🤎",,20/12/2020,23:42:07 UTC,1773,"west midlands, england",89,68,3062,134,FALSE,FALSE,https://pbs.twimg.com/profile_images/1365761083315732481/e7Ww3HmY_normal.jpg,https://pbs.twimg.com/profile_banners/1340804659443806208/1614457855
22/2/2021 20:29,"@Bhavyanmurthy Why is congress hell bent on electoral suicidal path by supporting “tool kit” &amp; few terrorists hoisting their flag.  Protest against govt, not India !!! Why is this confused suddenly ?  Voters clearly see the difference between party/govt and India . Why not opposition.",0,https://twitter.com/anisutideindu/status/1363828258307891202,[],anisutideindu,🇮🇳 ಅನಿಸುತಿದೆ ಇಂದು 🇮🇳,1,20,[],[],0,FALSE,0,1,0,,"[{'screen_name': 'Bhavyanmurthy', 'name': 'Bhavya Narasimhamurthy', 'id': '482322122'}]",,,15/12/2010,12:20:44 UTC,5540,,279,8,3995,63,FALSE,FALSE,https://pbs.twimg.com/profile_images/1348638540381392897/1sZPKQvB_normal.jpg,https://pbs.twimg.com/profile_banners/226916893/1610375460
22/2/2021 20:29,no me &amp; my mom were fighting one time and she said the magic line and I said please do it 🙃😂 the fight ended but now she thinks I’m suicidal,0,https://twitter.com/czb__/status/1363828199847825410,[],czb__,camaree 🖤,1,20,[],[],0,FALSE,0,1,0,https://twitter.com/HaitianBhaddie/status/1363138413013180417,[],former Twitter honey turned nursing student. i b losing my mind but I’m funny. join me,,28/11/2018,23:46:07 UTC,38804,,1403,1525,42489,563,FALSE,FALSE,https://pbs.twimg.com/profile_images/1356674173427474433/nTDrR8Ra_normal.jpg,https://pbs.twimg.com/profile_banners/1067927647643230210/1613368745
22/2/2021 20:27,"@ftdtblast Jian: A human being who is emotionaless, depressed, suicidal, and wi...  https://t.co/3XC0R8l8DP  https://t.co/yZ7yd5G8BF",0,https://twitter.com/urbandictionary/status/1363827841515847683,[],urbandictionary,Urban Dictionary,1,20,['http://jian.urbanup.com/13396625'],['https://pbs.twimg.com/media/Eu1KMeaXAAADJI9.png'],1,FALSE,0,0,0,,"[{'screen_name': 'ftdtblast', 'name': 'H ♡︎s Elliot', 'id': '1336647003518857218'}]",Mention @urbandictionary and this bot will tweet you the Urban Dictionary definition (if it's in there) 📘,https://t.co/eejAg9NIH6,21/7/2008,17:32:55 UTC,5526530,free and open internet,1,316772,8,2792992,FALSE,TRUE,https://pbs.twimg.com/profile_images/1149416858426081280/uvwDuyqS_normal.png,https://pbs.twimg.com/profile_banners/15518000/1562950712
22/2/2021 20:27,@moniqueangelyn @SpiceFMKE Its suicidal!! Nobody has ever beaten 2pac on #recordrumble,0,https://twitter.com/DishonNyaori/status/1363827808829538307,['recordrumble'],DishonNyaori,dishon nyaori,1,20,[],[],0,FALSE,0,0,1,,"[{'screen_name': 'moniqueangelyn', 'name': 'Monique Angelyn Bett', 'id': '54186559'}, {'screen_name': 'SpiceFMKE', 'name': 'SpiceFM', 'id': '1065119374628061184'}]","An addict of spicefmke
A big fan of hip hop,Rnb and soul music",,22/3/2018,20:12:53 UTC,55,kisumu,45,2,63,0,FALSE,FALSE,https://pbs.twimg.com/profile_images/978222791739654144/i7XoH8_k_normal.jpg,
22/2/2021 20:26,@thetimes @macmillancancer This is very sad news What has gone wrong during the pandemic Cancer patients should not have to be struggling with suicidal thoughts and worrying about paying basic living costs - regretably remote support has failed these peeps at a time when they need it most!!!!,0,https://twitter.com/Sabre031/status/1363827597633798149,[],Sabre031,Sabre03,1,20,[],[],0,FALSE,1,0,0,,"[{'screen_name': 'thetimes', 'name': 'The Times', 'id': '6107422'}, {'screen_name': 'macmillancancer', 'name': 'Macmillan Cancer Support', 'id': '17487733'}]",Former CAB Advisor + Mencap Family Advice & Advocacy Service Advisor/Avocate. 2021 - move + study to help victims. Views are my own.,,9/1/2021,09:40:08 UTC,2496,,315,61,4808,27,FALSE,FALSE,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
22/2/2021 20:26,"@Rebecca_Ravenia Lol this Like i was depressed as f*ck, like suicidal depressed, about 2 years ago, and i know we shouldnt compare but like fuck if i have gotten through this past year pretty okay, so could everyone else",1,https://twitter.com/xxkeelys/status/1363827574850392064,[],xxkeelys,Keely,1,20,[],[],0,FALSE,1,1,0,,"[{'screen_name': 'Rebecca_Ravenia', 'name': 'Rebecca 🦇 dansiđ eđa deyiđ', 'id': '252779608'}]","I'm a hungry, hungry hippo",,1/4/2015,17:53:45 UTC,59791,Nederland,638,482,103470,2812,FALSE,FALSE,https://pbs.twimg.com/profile_images/1358859270389956608/giQ5v7ge_normal.jpg,https://pbs.twimg.com/profile_banners/3126831150/1603193082
22/2/2021 20:26,@sssslurp o lmao idk what's the strategy for xiao he's very suicidal and risky so i didn't even wanna pull for him tbh,0,https://twitter.com/xierh/status/1363827566071541760,[],xierh,Xie,1,20,[],[],0,FALSE,0,1,0,,"[{'screen_name': 'sssslurp', 'name': '☆ carrot', 'id': '775603507428597760'}]",=w=,,30/4/2014,11:13:35 UTC,47135,singapore,198,164,11183,7293,FALSE,FALSE,https://pbs.twimg.com/profile_images/1362428998567927811/r-UR4P3S_normal.jpg,https://pbs.twimg.com/profile_banners/2470702604/1551443228
22/2/2021 20:26,"Digimon vs Pokemon  Another very effing stupid and suicidal one, because A LOT of Digimon are literal Gods, some are High Multiverse or Complex Level and even stronger then Dragon Ball Characters.   https://t.co/JChxiSnkek  https://t.co/4FkofXEBNa",0,https://twitter.com/KamiCooper16/status/1363827470965727233,[],KamiCooper16,Kami Cooper,1,20,['https://www.youtube.com/watch?v=Xcz2vHLqtNw'],"['https://pbs.twimg.com/media/Eu1JsyHVIAAC7r8.jpg', 'https://pbs.twimg.com/media/Eu1JtxyUcAEmTY0.jpg']",1,FALSE,0,1,0,,[],"A huge Anime, Manga, Movie, Comics and Video Game Fan, also love posting images of my favorites or things im really excited for, likes games or characters.",https://t.co/5LrvRHmlUP,9/10/2019,05:47:38 UTC,6817,Centrist Weeb / Straight,60,100,761,1429,FALSE,FALSE,https://pbs.twimg.com/profile_images/1181809045822328832/xRyHREiz_normal.png,https://pbs.twimg.com/profile_banners/1181808332073390080/1570612815
22/2/2021 19:54,"Short Battle, Lucina from Fire Emblem vs Mulan  Lucina wins  Yeah, very effing stupid and suicidal to a have weak ant like Mulan fight a Fire Emblem Character.   https://t.co/R9ICpQErY1  https://t.co/4OLx0KEl3k",0,https://twitter.com/KamiCooper16/status/1363819477540892672,[],KamiCooper16,Kami Cooper,1,19,['https://www.youtube.com/watch?v=ALI9iE92gyQ'],['https://pbs.twimg.com/media/Eu1Cfn0U4AkMX4B.jpg'],1,FALSE,0,1,0,,[],"A huge Anime, Manga, Movie, Comics and Video Game Fan, also love posting images of my favorites or things im really excited for, likes games or characters.",https://t.co/5LrvRHmlUP,9/10/2019,05:47:38 UTC,6817,Centrist Weeb / Straight,60,100,761,1429,FALSE,FALSE,https://pbs.twimg.com/profile_images/1181809045822328832/xRyHREiz_normal.png,https://pbs.twimg.com/profile_banners/1181808332073390080/1570612815
22/2/2021 20:25,i’m so insanely suicidal i don’t even understand how i’m still there to talk about it,2,https://twitter.com/bluestberries/status/1363827162814574592,[],bluestberries,finn 🚗,1,20,[],[],0,FALSE,3,1,0,,[],not happy,https://t.co/rw0FtuYfSu,17/2/2020,19:48:37 UTC,43077,vent. 21 (she/her),548,4444,22199,291,FALSE,FALSE,https://pbs.twimg.com/profile_images/1237136930296528896/s_tdovv6_normal.jpg,https://pbs.twimg.com/profile_banners/1229492808525983744/1602439430
22/2/2021 16:02,really suicidal,2,https://twitter.com/bluestberries/status/1363761067785125892,[],bluestberries,finn 🚗,1,16,[],[],0,FALSE,3,0,0,,[],not happy,https://t.co/rw0FtuYfSu,17/2/2020,19:48:37 UTC,43077,vent. 21 (she/her),548,4444,22199,291,FALSE,FALSE,https://pbs.twimg.com/profile_images/1237136930296528896/s_tdovv6_normal.jpg,https://pbs.twimg.com/profile_banners/1229492808525983744/1602439430
22/2/2021 20:25,"had to deactivate for some time because I was about to get really, really suicidal on main  I'm sorry",2,https://twitter.com/lukakatex/status/1363827136986030080,[],lukakatex,katie 💙❤️💙,1,20,[],[],0,FALSE,4,6,0,,[],"she/her, bayo main. hello ^-^",,21/2/2019,22:35:45 UTC,24310,17!,809,407,29287,756,FALSE,FALSE,https://pbs.twimg.com/profile_images/1364920524950888450/MASBoVco_normal.jpg,https://pbs.twimg.com/profile_banners/1098712908127707139/1612320625
22/2/2021 20:23,"I ain’t suicidal, only thing suicide is suicide doors -Juice",0,https://twitter.com/huntaaaaa5/status/1363826634806218752,[],huntaaaaa5,H.Ellis🤷🏽‍♂️,1,20,[],[],0,FALSE,1,0,0,,[],"Don’t become great, become obsessed!   Checkout my youtube, link below 👇🏽👇🏽",https://t.co/Y5wBPjVdQm,10/10/2014,04:41:20 UTC,5475,,802,591,2631,167,FALSE,FALSE,https://pbs.twimg.com/profile_images/1363827317592711171/jnZJU8AG_normal.jpg,https://pbs.twimg.com/profile_banners/2849661482/1560306029
22/2/2021 20:22,Those with BPD tend to keep anger in. This means that they lean towards self-injurious behaviour and it is common for them to struggle with suicidal thoughts. Those with C-PTSD tend to lash out,1,https://twitter.com/aanchal_therapy/status/1363826457756110854,[],aanchal_therapy,Another Light Counselling,1,20,[],[],0,FALSE,1,1,0,,[],"Psychologist with a trauma lense/ Trainer/ Mental Health Advocate/ Activist/
Queer Puppy
Instagram ID: another_light_counselling",,26/2/2019,14:53:47 UTC,351,,421,206,237,10,FALSE,FALSE,https://pbs.twimg.com/profile_images/1144631005791174661/SdFt-Gmy_normal.jpg,
22/2/2021 20:21,"Infections rates are still terribly high. It is suicidal to let down our guard.  At this point, I must acknowledge the bold leadership of Mr Babajide Sanwo-Olu, the Executive Governor of our dear State, and the front line incident commander in the war against COVID-19,",0,https://twitter.com/TokunboAbiru/status/1363826173223071745,[],TokunboAbiru,Tokunbo Abiru,1,20,[],[],0,FALSE,2,1,1,,[],Official Twitter handle of Sen. Tokunbo Abiru representing Lagos East Senatorial District in the Senate of the Federal Republic of Nigeria. #TokunboAbiru,https://t.co/wp9oM8xi9b,18/8/2020,15:25:45 UTC,775,Lagos,38,6009,146,288,FALSE,FALSE,https://pbs.twimg.com/profile_images/1354451796224319488/6T7-VVCD_normal.jpg,https://pbs.twimg.com/profile_banners/1295743605815029765/1608032905
22/2/2021 20:20,"Is it a condition that among young people and children, among children again, among children, the number of suicidal thoughts increases, why do children have to think about such a thing? Children? How far do we want to take them? The government can no longer answer for it!#school",0,https://twitter.com/jasonrotherspd/status/1363825963805642753,['school'],jasonrotherspd,Jason Rother,1,20,[],[],0,FALSE,0,0,0,,[],"#rechtdialogjustice. meine politik. sozialdemokrat mit überzeugung, europäer mit standfestigkeit. bge-fürsprecher. #ungleichheitenausgleichen",https://t.co/2VfhUwCPPE,1/5/2020,17:38:49 UTC,1204,"Bochum, Deutschland",288,92,1671,73,FALSE,FALSE,https://pbs.twimg.com/profile_images/1359881940166467587/H7-L9urs_normal.jpg,https://pbs.twimg.com/profile_banners/1256276325670797313/1612883061
22/2/2021 20:18,"it’s 6am and this bird app is already on my nerves. there’s a name for the feeling, it’s literally passive suicidal ideation. 😌 now i’m fucking done with this &amp; all the ~spiritual~ accounts with their hot takes.",1,https://twitter.com/sidneysunshiine/status/1363825585714302981,[],sidneysunshiine,rhíannon 🧚🏼‍♂️,1,20,[],[],0,FALSE,0,0,0,,[],druid swamp bitch || ☉ aries ☾ aquarius ☿ aries  ♀aries  ♂sagittarius ↟ virgo || i just want nature tattooed all over my body. || Ⓐ☭ || end the stigma 🗣,,15/10/2017,03:08:54 UTC,4529,recovering,484,82,1771,204,FALSE,FALSE,https://pbs.twimg.com/profile_images/1309129212234739712/40uDfnR2_normal.jpg,https://pbs.twimg.com/profile_banners/919399655208898561/1600955702
22/2/2021 20:16,"The Hindus are indeed a suicidal lot, funding their own destruction!",0,https://twitter.com/YodhaBrahmana/status/1363825063699484676,[],YodhaBrahmana,none at all,1,20,[],[],0,FALSE,0,0,0,https://twitter.com/navfrn/status/1363766818842808321,[],Patriot,,1/12/2014,11:50:20 UTC,81185,,97,113,159,58,FALSE,FALSE,https://pbs.twimg.com/profile_images/838334496802025472/uobI6PF3_normal.jpg,
22/2/2021 20:15,@smishery321 @NationalFile Is soros becoming suicidal ? If he dares imagine he can touch the Holy Constitution he will be unsecure on whole earth.,0,https://twitter.com/BalcerFrederic/status/1363824667933425665,[],BalcerFrederic,Neanderthal Fred Flintstone,1,20,[],[],0,FALSE,1,0,0,,"[{'screen_name': 'smishery321', 'name': 'SMISHnews', 'id': '2355359281'}, {'screen_name': 'NationalFile', 'name': 'National File', 'id': '1151261114384171008'}]",Développeur informatique - 51 ans,,16/10/2020,15:30:29 UTC,5468,Belgique - Luxembourg,150,42,2906,133,FALSE,FALSE,https://pbs.twimg.com/profile_images/1361430588725542913/V6FKzFu0_normal.jpg,
22/2/2021 20:11,"@Roydini25 I've gone from suicidal to, I want to k#ll bj.",2,https://twitter.com/roadkill_rodger/status/1363823655063543816,[],roadkill_rodger,Rodger Roadkill,1,20,[],[],0,FALSE,0,0,0,,"[{'screen_name': 'Roydini25', 'name': 'Roy', 'id': '3243077979'}]","retired trucker, ex labour supporter, now english Democrats. gooner, like queen and Tina Turner. enjoy the banter",,8/12/2020,14:14:29 UTC,1866,"Dunstable, England",403,156,4845,7,FALSE,FALSE,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
22/2/2021 20:10,"Sometimes when my suicidal thoughts down me so bad, I literally sleep outside hoping when I wake up, I'm at a love hotel.",1,https://twitter.com/DaijoUwUdesuka/status/1363823402423783424,[],DaijoUwUdesuka,カミこ♡ in Kimono,1,20,[],[],0,FALSE,2,1,0,,[],I don't feel like dealing with my personal problems so I'll be just stupid on twitter.,,18/8/2017,19:50:14 UTC,23197,a country that got nuked twice,645,1225,26964,5903,FALSE,FALSE,https://pbs.twimg.com/profile_images/1366751279154749449/fKF1x4Q3_normal.jpg,https://pbs.twimg.com/profile_banners/898633155552321536/1612635784
22/2/2021 20:09,Alice Hendy has created a really interesting technical solution to protect depressed people from suicidal ideas suggested by harmful websites. Still lots to be done. Internet companies have duty of care.  https://t.co/mxiqnol6r3 @MattHancock @NadineDorries @JimBethell @Zer0Suicide,0,https://twitter.com/OwenPaterson/status/1363823286971486213,[],OwenPaterson,Owen Paterson,1,20,['https://twitter.com/rippletools/status/1363789537663713282?s=24'],[],0,FALSE,5,2,3,https://twitter.com/rippletools/status/1363789537663713282?s=24,[],Conservative MP for North Shropshire,https://t.co/cyTTYBXh1z,19/7/2014,22:09:35 UTC,6590,,960,49526,1,1344,FALSE,TRUE,https://pbs.twimg.com/profile_images/859438728468733952/smtBjIyn_normal.jpg,https://pbs.twimg.com/profile_banners/2660755152/1584734506
22/2/2021 20:09,"if you find out someone has a crush on you, do not bully them, especially using slurs. it majorly damages them and caused me to have major suicidal thoughts. i’m posting this here because it’s the account i have with the most reach. be better.",0,https://twitter.com/YUNGMACHINEGUN/status/1363823218876960768,[],YUNGMACHINEGUN,yingball on mars 🪥🖤,1,20,[],[],0,FALSE,1,1,0,,[],he/they | THERE IS LIFE ON MARS 🖤 | call me miss oreo cuz i’m in ya coochie 💅,,9/2/2021,13:30:32 UTC,686,Mars,669,317,152,69,FALSE,FALSE,https://pbs.twimg.com/profile_images/1359132639278596098/91RdCrUv_normal.jpg,https://pbs.twimg.com/profile_banners/1359132533112381448/1614892302
22/2/2021 20:08,"not currently self-destructive (at least not yet) but having been suicidal in the past i had the classic thoughts of ""would anyone even miss me?"" accompanied by ""no i *know* people would miss me. i *know* my death would have an impact. this is what they get for not…",0,https://twitter.com/jasonfXXX/status/1363822929453154306,[],jasonfXXX,Jason Foxrreira,1,20,[],[],0,FALSE,0,1,0,,[],"!🔞NSFW🔞! Amateur-yet-determined gay camboy🏳️‍🌈, and sexiest coruñés 🇪🇸there ever was ☺️, bottom 🍑, he/him, 19 snap jsnfra - kik b4mstr wannabe cum master",https://t.co/7NJ0XYKJco,14/10/2019,14:32:40 UTC,58877,wertham community centre,2429,745,70477,2372,FALSE,FALSE,https://pbs.twimg.com/profile_images/1353394465701044224/7XiYsPfp_normal.jpg,https://pbs.twimg.com/profile_banners/1183752427864051714/1613581615
22/2/2021 20:05,"@justvoot @RubiDilaik Now we know why rubina's win is historic 😱 She was demanding a psychiatrist, she had suicidal tendencies. She also wanted a councilor to save her marriage.. Rubina is the fisrt mental patient to win @Bigboss Truly her win is historic 😏  OUR PRIDE RAHUL VAIDYA",0,https://twitter.com/Sneha84542119/status/1363822258892861444,[],Sneha84542119,Sneha,1,20,[],[],0,FALSE,0,0,0,,"[{'screen_name': 'justvoot', 'name': 'Voot', 'id': '4802175765'}, {'screen_name': 'RubiDilaik', 'name': 'Rubina Dilaik', 'id': '610642546'}]",RKVIAN💕💕💕💞❣️,,3/12/2020,22:39:48 UTC,9117,,31,92,5579,261,FALSE,FALSE,https://pbs.twimg.com/profile_images/1366146941810208770/Cfb0_29e_normal.jpg,
22/2/2021 20:04,"""When you attack an Asian American because of who they are, you attack all of us because of who we are.”  @TheRevAl called for justice for Christian Hall, an Asian American teen who was suicidal and shot to death by Pennsylvania State Police after his mother called them for help  https://t.co/KFqmh2eQDt",0,https://twitter.com/Quicktake/status/1363821874707394562,[],Quicktake,Bloomberg Quicktake,1,20,[],[],1,FALSE,71,2,27,,[],"Live global news and original shows. 
Streaming free, 24/7.",https://t.co/ugp6buImQl,15/2/2011,20:50:58 UTC,210864,,1449,1252985,1342,178890,FALSE,TRUE,https://pbs.twimg.com/profile_images/1325664416558354434/FLlKusI3_normal.png,https://pbs.twimg.com/profile_banners/252751061/1604898002
22/2/2021 13:05,"""If you attack people because of what and who they are, that’s hate.""  Reverend Al Sharpton said at a rally for Christian Hall, an Asian American teen who was suicidal and shot to death by Pennsylvania State Police after his mother called them for help  https://t.co/zS4ExrKnIw",0,https://twitter.com/Quicktake/status/1363716423172956166,[],Quicktake,Bloomberg Quicktake,1,13,[],[],1,FALSE,112,0,43,,[],"Live global news and original shows. 
Streaming free, 24/7.",https://t.co/ugp6buImQl,15/2/2011,20:50:58 UTC,210864,,1449,1252985,1342,178890,FALSE,TRUE,https://pbs.twimg.com/profile_images/1325664416558354434/FLlKusI3_normal.png,https://pbs.twimg.com/profile_banners/252751061/1604898002
22/2/2021 20:02,"@Casssseeeyy That’s suicidal, why would I ever trust this type of man? Why would YOU ever trust this type of man? He’s a pathological liar lol you can media trained without lying.",0,https://twitter.com/elliottjay__/status/1363821579801657346,[],elliottjay__,Elliott-Jay,1,20,[],[],0,FALSE,0,0,0,,"[{'screen_name': 'Casssseeeyy', 'name': 'JKC', 'id': '249632474'}]",CBD Health & Lifestyle @puresolace_cbd | Community @BBCommunity7 | 🎙@EllivateExcel | 🇯🇲🇲🇺,https://t.co/fIvysxF12W,27/4/2011,16:26:43 UTC,51702,"Thornton Heath, London",533,818,43009,2986,FALSE,FALSE,https://pbs.twimg.com/profile_images/1359505420482666505/Tn6LxeY1_normal.jpg,https://pbs.twimg.com/profile_banners/288880366/1576099343
22/2/2021 20:01,also i avoid social media as much as i can so i didn’t post any suicidal thoughts,0,https://twitter.com/samdebritto/status/1363821327140851712,[],samdebritto,ً,1,20,[],[],0,FALSE,0,0,0,,[],akun ramah sjw,,22/5/2010,01:31:19 UTC,36745,"""25°21'46.5""N 49°33'47.6""E",315,1572,25923,1658,FALSE,FALSE,https://pbs.twimg.com/profile_images/1361584425675333633/KdARoNse_normal.jpg,https://pbs.twimg.com/profile_banners/146664883/1603027730
22/2/2021 19:45,this morning i feel suicidal and this afternoon i feel powerful wow what a character development,1,https://twitter.com/samdebritto/status/1363817297731719172,[],samdebritto,ً,1,19,[],[],0,FALSE,2,2,0,,[],akun ramah sjw,,22/5/2010,01:31:19 UTC,36745,"""25°21'46.5""N 49°33'47.6""E",315,1572,25923,1658,FALSE,FALSE,https://pbs.twimg.com/profile_images/1361584425675333633/KdARoNse_normal.jpg,https://pbs.twimg.com/profile_banners/146664883/1603027730
22/2/2021 20:01,"They investigated the wrong dates, they failed to investigate 8 issues, they did not investigate the main bully whoes father is a big wig in the company. Then when I had a mental breakdown and was suicidal and quit They blacklisted me from @woolworths company 2/4",0,https://twitter.com/sayno2bullying1/status/1363821198992285702,[],sayno2bullying1,bullyingisnotok,1,20,[],[],0,FALSE,0,1,0,,[],stand up against workplace bullies.,,9/2/2021,02:32:56 UTC,14,Australia,96,1,9,0,FALSE,FALSE,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
22/2/2021 19:58,"@Alikan56276481 @JDeppsGuitar Amen. I’m not listening to people jokingly use the language his abuser did. The shit that made him suicidal in the first place—it wasn’t just the slaps and punches, it was her deriding him in front of her friends and family while he paid the rent",0,https://twitter.com/LilithRising1/status/1363820475567153154,[],LilithRising1,Lilith #JusticeForJohnnyDepp,1,19,[],[],0,FALSE,7,1,0,,"[{'screen_name': 'Alikan56276481', 'name': 'Alikan', 'id': '1282792907368521728'}, {'screen_name': 'JDeppsGuitar', 'name': 'Bitches Brew Blue Wald-Mignon', 'id': '1352346325011075079'}]","Follower of An Mórrígan, Lilith, Hekate. True #feminism supports #malevictims #depphead #irishpagan #combatveteran #resipsaloquitor",,3/6/2019,19:41:29 UTC,14329,The land of Nod,596,606,22920,2238,FALSE,FALSE,https://pbs.twimg.com/profile_images/1323417489443676160/ViRkjpd0_normal.png,https://pbs.twimg.com/profile_banners/1135632615359340544/1590779425
